"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
0,332.580032776351,1966.56019380799,656.484064697667,607.320059852467,696.972068687831,323.960245914935,1363.5166982878,1155.91180232395,2355.53188419131,1607.74398444804,4291.04763895952,1374.62223789657,523.092693612118,191.502171153232,510.672456408619,596.26624113778,173.462134591961,180.875946705008,202.769652554739,202.442859912773,271.46084166098,115.510577901348,337.290887471937,693.06346740809,503.626119649878,2130.01505650086,370.4805157837,484.536391184109,94.5436860847043,980.890743128807,2816.23506608942,2529.54201471744,1946.30564344839,5963.46664653589,17524.978012187,9570.06627640643,4396.82939154122,13993.3156289554,9959.54487151935,5720.58012587614,3039.1538591737,2040.00135394748,4466.80815942266,4493.3016834999,1415.3036116777,1063.66332086486,3217.23214049483,2034.09509264231,3179.72853584137,1590.33732854329,3404.02067608726,2986.76049220763,4034.48100810373,3257.66119979296,5507.6690235617,3619.30763005684,4336.34027374735,2429.94395917338,3107.95518514995
0,135.924013395552,2082.24020520846,604.428059567455,214.008021090869,205.332020235834,217.408046420429,270.003306591643,263.117332915633,987.080027661121,2086.32824028373,2388.12282836019,1194.49347271623,709.711976997245,136.179321708965,340.448304272413,112.090824871707,297.570105869529,338.413061577111,157.537114872103,248.501347104635,46.0002029786157,92.4084623210786,406.597234212746,254.123271382966,771.610660381006,1510.87835894964,153.007768770686,90.678014291984,478.627410803815,856.02624076868,1743.15589615243,2988.26725054703,3774.65336911204,2211.4928769426,3206.64316360694,5721.78565732236,3401.00238923438,18096.3117201005,6511.85272852742,7831.23070155922,406.159847250981,3587.22316005829,3036.1578592517,2437.95551133218,1558.22593930427,5575.57243432074,4137.29793485095,2264.03627702796,1620.57070189918,2667.59377789455,5579.24402766737,2954.83116086471,20314.4642309449,3096.11958234396,2162.83242473829,1038.21156206312,2263.10914431231,3334.77086668759,2472.31543468942
0,23.136002280094,847.356083508442,624.672061562537,54.9480054152232,34.704003420141,17.3520017100705,111.376363969053,47.2505786535376,1570.35458946087,2490.1337061451,1346.01821953789,732.785470110642,752.978415407782,17.0224152136206,106.390095085129,121.565449800632,175.041238746782,291.735397911303,221.71890241259,145.389479935834,316.03284736613,217.159886454535,152.47396282978,286.466233195344,41.5838080444854,1390.74735793223,1067.31773980846,556.807768016781,454.76979946151,676.380737894358,5924.10875985639,30105.4819057304,2464.14592736109,3907.04266617704,1058.8682894594,2168.27476205988,14275.7744762945,3492.45080566066,9294.16106055407,3547.44114478701,111.272801124408,13151.3853519419,2432.10551029063,58.1169404829385,4358.0416120748,7598.83062691937,2666.07981491488,1070.25762342153,2544.29680134685,6582.26699994414,2905.74182373693,1988.82866596663,4730.57104119206,2041.99951956292,3458.23531747137,4118.53072397954,2510.75887864709,2189.17242198819,2844.38645607362
0,28.9200028501175,1954.99219266794,928.332091488771,118.572011685482,841.572082938418,46.272004560188,188.500535568894,435.372490187398,1809.64671737872,1069.33669663288,1503.05367848398,887.38669991926,389.990725733432,93.6232836749135,89.3676798715083,258.921941149473,315.074229744207,606.809627655509,169.206530788556,155.720318513256,1462.32148018565,411.2176573288,120.131001017402,2652.12286861496,175.576078410049,41.5838080444854,466.662734721447,569.239217939649,1821.92039290491,7693.47752662766,1792.93825532504,3150.29935465051,4732.18845349419,4193.26331135653,449.765659892397,566.272487436229,1547.39380209098,1451.09415801427,5401.4932033218,3288.72796280657,752.416083793615,4742.34080982595,5420.57502620329,1646.96872892588,4301.45795336779,2804.24007442486,2806.24527910742,842.949332521336,4306.96642468114,6487.29075088598,859.093231025347,6605.58446376413,2422.1091967665,3066.65651514134,2020.95344827833,2087.99929727335,1743.19207387041,4864.80526992391,732.764377880461
0,5.56477050382431,1150.57765330228,2336.73623028949,1090.28410744943,69.4080068402819,344.148033916398,45.0738827025855,289.447645902661,1562.87671046344,530.929408817724,1121.68184961491,707.188010793422,143.727124651901,93.6232836749135,195.757774956637,171.053591286673,297.570105869529,1207.78454735279,256.727150161946,54.5213274237239,889.177163775891,101.445280371263,328.050041239829,235.64157891875,138.612693481618,78.5471929729168,203.298617106373,4085.69191813276,931.941678526877,573.934578746241,3359.85598474052,2067.51566956234,9509.44536845023,2079.48219253639,1471.68427096482,3350.5000769589,11945.6150893908,14673.2583492024,5002.48092366525,1692.95327478845,2413.08067582881,3672.00243710546,11197.1554910099,10645.1741145273,7171.15816541642,8889.07103856582,6157.02816852745,1715.16460378297,5607.72809656471,1399.8673230747,3525.03718732977,11996.8986314916,1818.3576374552,1423.00763324943,4113.74173476561,363.963180258657,5004.49372855654,1674.30191191824,3545.63408651836
0,5.56477050382431,14916.3509222609,685.091635688653,228.468022515928,1737.65371115966,1879.80018525764,102.500670966842,3604.33767676258,1054.38093863802,486.062134833128,568.318803804888,1569.89415144386,200.013378760042,17.0224152136206,60.0601619087297,92.8736186705593,93.3553273316168,1114.42922002118,91.9206702721656,133.912223460225,273.180935858858,9.97691205446291,115.510577901348,221.780309570589,73.9267698568629,180.196501526103,175.576078410049,951.640796493559,1325.6173091448,4710.07098678575,6957.65956536985,2371.72778442983,28624.1065859571,10134.7702712334,6875.47341985105,4752.24260958491,5382.18172899431,6767.05050181315,1028.0471547809,3605.83703542556,5257.11124347756,4615.1718942552,4760.87948806105,9263.24923242885,12282.0382940454,2685.24453592741,4035.15589560746,3433.6246372114,3671.03849620473,2118.38329421038,3426.11881982284,9461.14208238411,6563.13459768988,23268.273968962,10339.4277128742,2710.56789508421,2196.93631083616,14707.8622887285,5491.79324067399
0,66.7772460458918,356.145312244756,824.859405538771,2641.53051467513,2314.94452959091,397.645447717072,63.7385991450752,1136.63760760978,732.832141748408,463.62849784083,1002.03578565599,272.156358358664,29.7892266238361,4.25560380340516,43.5194553561666,145.867698955651,29.1735397911303,52.5123716240345,157.058895852286,48.2084004456808,16.0694668152269,62.8057356161977,147.853539713726,147.853539713726,221.780309570589,392.735964864584,645.215517161614,518.606394944824,1572.7302629305,2568.00807147098,2543.36615979196,3943.49037791183,81709.120630333,4027.59358249319,9159.3503548727,7188.92333156737,12003.8458036148,6305.4381097154,3651.86899757993,6316.60814007172,3673.75126682533,3994.61095505021,5597.73401950425,10179.441157423,4593.62587278149,1264.5285555035,3362.9255441202,5898.43853888375,3732.97952819919,3604.96806207731,2407.48992509432,3359.69985357934,6584.44347625381,16299.8178481424,4697.99841886504,1204.83484812241,3051.45887972593,13185.561715838,10707.8149412854
0,5.56477050382431,317.191918717986,2426.2399396674,116.860180580311,283.80329569504,361.92931281478,420.907478270433,1489.83647400572,1869.46974935818,979.602148663689,508.495771825426,744.50155766486,46.1959550047509,21.7597276780833,75.8512034569387,52.5123716240345,23.3388318329042,151.702406913877,618.479043571961,5.35648893840898,58.9213783224988,95.6807350690066,0,269.407574052471,389.293159621834,327.273205885442,628.336954773065,518.678284416534,986.479555601568,870.430954910041,2653.45607761612,4072.27598560966,24196.1302473304,1970.1445463175,2669.65906835397,8743.38523198779,2304.27254858025,7783.89897462368,6224.54421576298,6117.13630406946,4323.28285698714,2574.89120184055,6903.10505698321,7274.64832610524,5466.08948955374,3140.4766872527,628.463998428238,11445.9093736709,3188.6364233043,2477.64127977822,2831.39459214483,2365.28552059603,9510.86279903328,5565.10108444801,2643.5220460892,4174.39212766912,10114.9779255892,9660.10998554734,2347.99768396105
0,311.627148214162,495.264574840364,445.181640305945,1691.69023316259,3043.9294655919,361.71008274858,511.958886351837,1517.83488150184,1660.08913743007,732.832141748408,1719.91216940953,116.35972188051,46.6776636658084,35.0082477493563,52.5123716240345,99.1900352898429,1038.57801656424,3623.35364205838,641.817875404866,5.35648893840898,133.912223460225,26.7824446920449,39.7522811469742,134.393052884481,48.870201048902,41.5838080444854,1620.46912883082,1032.2152550574,1093.58305020974,4774.56104911159,4251.06423779733,6377.52707319762,5143.43816433357,1958.60949245135,1078.97067844321,6651.44913906585,742.87449644623,3866.1966718018,5007.25454990301,13835.3450804157,2527.03684363682,4198.61324634173,7524.56608749207,10947.860191289,2068.08746019985,1020.69684851111,1666.98961285221,5715.8508862794,4084.39199941063,1290.43165851572,4971.90682755655,11229.7790031901,3032.96371559911,1287.34791802888,1778.24896302064,3241.78128371766,2933.75200937344,8412.3580371702,1339.46176601805
0,11.1295410076486,617.689525924499,417.357787786824,228.155590656797,306.062377710337,556.477050382431,183.637426626202,848.302878766113,456.150618843397,134.601821953789,254.247885912713,379.728657829863,52.5123716240345,46.6776636658084,35.0082477493563,122.528867122747,35.0082477493563,169.206530788556,19849.676473885,769.611510910178,471.37102657999,187.477112844314,51.2175452164959,122.175502622255,6.10877513111275,117.865813647956,704.684279070251,2162.47491921105,2919.97948458064,2029.32937152322,3172.79635675997,7647.1197908159,4256.72696077687,6852.56928619979,3088.73043966614,4372.07195168627,649.697328448455,4067.09604178829,3275.78210148988,4411.57649919746,3767.8349371598,10698.5327944539,11535.3815739626,5146.71869386088,2833.35324975873,2915.00322675225,3105.31207806745,10200.2195889316,3498.9726801288,2460.67727430224,1703.07513124233,1152.15630605253,3222.95958488927,4098.53505007906,1258.50894636957,5295.72868513349,1894.01011621919,44416.8692754358,354.563408651836
0,0,127.989721587959,378.404394260053,1279.89721587959,528.65319786331,1791.85610223143,806.891723054526,197.552851012464,343.982433881906,89.7345479691928,2168.58490925549,201.902732930684,70.0164954987126,105.024743248069,35.0082477493563,46.6776636658084,589.305503780831,128.363575080973,3512.49419085208,213.207039776304,1971.1879293345,32.1389336304539,241.794288421108,0,97.740402097804,230.955837108981,299.329981424525,557.713643855966,683.023648071292,9227.81161439866,5286.27036036934,4035.9777052553,4811.23586424757,1774.54824076284,4358.35956286582,2721.22751989722,2295.29950409222,3866.7520700026,2880.38786371135,2825.47316600628,13616.7253210591,5543.19594054971,4040.3547213185,3500.10647843369,2473.27105265991,2995.23267336011,3222.23018332017,27559.6923313208,2943.30162990917,4347.90057879454,1114.76471854104,3827.22591771169,285.887666806692,1166.1989876293,582.024302640033,1831.04243740477,9116.03995055932,299367.87467889,0
0,11.1295410076486,684.466771970391,306.062377710337,434.052099298296,528.65319786331,1118.51887126869,328.321459725635,1118.86798122269,2191.01854624779,560.840924807455,957.16851167139,82.2566689717601,29.1735397911303,40.8429557075824,58.3470795822605,23.3388318329042,128.363575080973,64.1817875404866,956.892105149073,353.528269934993,257.111469043631,364.241247811811,214.169071946877,24.435100524451,61.0877513111275,152.719378277819,67.1965264422403,3830.2020072077,34174.762753418,2452.1063239239,2880.57586730275,7428.22419945733,13097.5293574952,9698.26364548773,3666.43315194136,3167.0016499536,10684.2793781749,2388.51763016723,1965.09500262581,9022.74020190655,37970.4524716597,8027.95790590917,3451.8980498376,3186.15694888468,4889.53905160126,8248.25875621419,7723.48731350458,5908.64174372887,5026.59573067612,1536.52830269246,548.159895169925,2715.93283466358,2974.59310463154,102.102738145247,190.591777871128,3206.02597776076,47190.5868383875,196917.600367634,0
0,16.6943115114729,300.497607206513,83.4715575573647,333.886230229459,511.958886351837,678.902001466566,255.979443175918,276.059502326072,912.301237686794,59.8230319794619,338.649381849696,170.515264543752,64.1817875404866,40.8429557075824,87.5206193733908,105.024743248069,670.991415195996,58.3470795822605,116.694159164521,433.875604011127,235.685513289995,149.981690275451,131.474393703148,48.870201048902,109.95795236003,348.200182473427,714.726690340192,8216.30255134665,7958.40708712592,3703.52610302989,3682.56300594011,4788.20294064338,29917.5960622888,5895.66027242451,3984.60832083377,2973.10203541225,1759.06981279271,9539.53593062735,17063.8268006012,6911.71265829346,185976.000338313,56472.7113662685,3476.57495715408,5424.40202898699,6614.34777031254,69785.1990636056,8829.78793198789,4389.34538443039,3293.38537090454,3412.00841767317,2643.41982539307,4819.24924045567,4914.54512939124,503.706841516553,319.921912855108,2737.65801598096,54785.0776354338,46309.8651171327,0
0,111.295410076486,712.290624489512,289.368066198864,556.477050382431,467.440722321242,1001.65869068838,523.088427359486,1293.04117913083,1075.82083171392,196.973219813064,40.8429557075824,291.735397911303,180.875946705008,64.1817875404866,548.462548073249,87.5206193733908,29.1735397911303,40.8429557075824,664.678488217953,176.764134967496,1462.32148018565,557.074849594534,445.64072632594,12.2175502622255,12.2175502622255,152.719378277819,109.95795236003,500.919560751246,4096.50203764933,2373.18795947577,824.088261604463,15355.5209108548,2341.41310182279,10107.7747779715,5913.96138862576,3231.24008475241,8067.11175735198,4270.84587444885,19753.8306197974,85978.6094314556,445186.373532382,208268.639103461,25376.1830996892,8958.95487121105,19968.129212089,53984.4948670597,15275.0011525012,4756.97772960436,10299.4452440217,1999.89802305939,2034.07934002163,4866.89718492345,4478.90677997151,3124.34378724457,762.367111484513,14133.422306486,90087.4917286159,21.1944462778639,0
0,66.7772460458918,194.766967633851,428.487328794472,311.627148214162,667.772460458918,278.238525191216,673.337230962742,556.995509603416,981.032976208481,169.03931214655,128.363575080973,75.8512034569387,52.5123716240345,134.198283039199,1347.81753835022,612.644335613736,35.0082477493563,169.206530788556,499.968088048593,498.153471272035,744.551962438848,112.486267706589,295.840007229454,268.786105768961,36.6526507866765,195.480804195608,2357.98720060952,1912.04661603829,2921.07427576789,1956.04803310711,1172.79014127412,3233.12192517763,2471.29756633434,1293.5351645121,3709.33680388131,2840.83122696948,9462.75223010914,18391.5104346047,33114.6002709489,21594.4341781526,524791.05517328,337340.926492519,9524.90281504281,18763.7830856893,13362.1463915924,26393.5725051061,5686.97510580729,4607.20414010141,8991.42227694582,3852.52792784543,5265.55113192056,5160.99320490097,5532.6377284275,3770.99446216447,2062.475310534,18002.13356632,31903.7684756345,0,0
0,812.45649355835,155.813574107081,1163.03703529928,429.877113266973,551.54400009338,361.71008274858,490.856611760597,1639.67174267124,124.755205048743,229.293791385095,99.1900352898429,40.8429557075824,35.0082477493563,175.041238746782,361.751893410015,233.388318329042,70.0164954987126,221.71890241259,370.073776187748,257.111469043631,380.310714627038,937.385564221572,634.260469197732,3225.43326922753,2162.50639641391,3023.84368990081,445.940584571231,1557.73765843375,2781.27631437814,757.498627678424,940.281544235105,2061.38646236158,2124.68457370281,1709.54647370193,2913.55386444056,11973.2391317082,4582.39078661615,14669.7097217387,9753.71243716575,6990.61589907953,361042.655219022,317398.60124083,8542.89619042974,39808.1906903675,2586.21123614261,7016.93343975597,9497.11075135702,3028.66402161662,5411.26400981885,6025.43988740203,3525.15074429559,1734.18451552012,3650.38260477051,5642.87799482733,1790.20134214667,4302.52848755517,3142.97085680088,0,0
0,66.7772460458918,228.155590656797,330.818518367631,250.409040058275,554.070880952474,573.171361893904,260.90586547667,717.356387418667,2181.3490148037,90.5974424873594,396.760141159372,23.3388318329042,530.958424198571,233.388318329042,87.5206193733908,58.3470795822605,169.206530788556,1091.09038818827,235.685513289995,58.9213783224988,299.963380550903,224.972535413177,3172.98260839408,3653.04752840543,207.698354457834,372.635282997878,788.031991913545,952.968920453589,4417.78104427097,1047.4321634956,585.867731408027,5967.17133841509,546.582728551535,2677.68017862156,1848.80741921849,3415.06650889537,5739.42224831432,18933.5318234983,7422.7446250629,10578.0575057019,187354.429228191,190804.575035751,15625.9444571185,16568.64156271,13364.5096733981,3940.68907785145,4432.86057871007,2161.5998590073,12350.0538427314,3693.68557619715,10265.6131127414,9371.17187911414,15646.2676721996,3417.03830326094,327.149497688579,7366.55638540308,5037.39424505975,0,0
0,38.9533935267702,189.202197130027,416.784347074667,904.887212937857,725.177716870888,740.114477008634,1240.88334801108,139.079299601578,1244.39373327728,77.3364586356378,186.710654663234,110.859451206295,466.776636658084,58.3470795822605,344.247769535337,373.421309326467,262.561858120172,1902.11479438169,16.0694668152269,149.981690275451,337.458803119766,1964.98338745496,672.055750011885,415.396708915667,433.723034309005,464.266909964569,934.642595060251,2431.29250218288,1528.59834400798,759.82761991743,772.972042470163,744.99230043243,841.029434524667,3387.63038778635,2394.64782634164,3190.92300069849,8514.76087886287,16101.7930261563,33015.1981536127,19544.4291066886,45065.803965551,19727.0526907424,15726.0228755347,13583.4348725948,9337.60098108598,10648.9195655503,2984.95873828058,2898.89771244244,7533.62125134358,1966.49580664175,3530.99676543041,1742.11429817593,7093.78191001697,1631.08553684189,1225.79383857468,11688.8107278223,13570.1232724058,0,0
0,23.3180952718633,434.551900485466,367.074869684462,546.346996490782,648.15533811803,319.878478625764,270.838636066231,2481.46750341763,95.1595207800272,29.1735397911303,110.859451206295,256.727150161946,134.198283039199,437.603096866954,233.388318329042,145.867698955651,52.5123716240345,291.735397911303,16.0694668152269,166.051157090678,155.33817921386,12016.0986989188,54.9789761800148,97.740402097804,268.786105768961,201.589579326721,946.860145322477,1649.36928540044,2846.74938415282,1100.54401418242,406.827948232399,954.747414146415,1050.98105846488,3019.50680189537,2157.24739528191,995.173652913197,4349.08823551655,8615.23891800996,19390.0395881032,6351.08359301425,34739.4266807995,13058.0236686265,8654.93553815141,13567.7171952104,3023.15675665574,5761.55920347936,8945.81715949036,3637.21072358013,8181.5733178255,3316.92585898494,3526.06782902429,4692.24031998947,5875.25124049265,1849.10222938113,1598.52018560153,12716.8503696712,3114.96011480225,0,0
0,154.734757223105,1046.55783414168,1523.5653641549,939.033900218531,1604.89430219167,707.405896540601,446.517751352435,2620.54680301921,505.077456447837,277.201784394023,297.570105869529,87.5206193733908,81.6859114151647,3862.57666834565,163.371822830329,70.0164954987126,17.5041238746782,638.662501706989,332.102314181357,53.5648893840898,867.751208022255,110.800724142216,36.6526507866765,67.1965264422403,85.5228518355785,207.698354457834,317.656306817863,1002.04003312774,4539.74405850248,1002.28115577327,1053.84186548641,536.386347917449,1361.20219689136,2384.32606846948,1094.1063344492,4810.62747628753,4479.30045813681,31093.240030651,12236.9481956748,14955.8572371236,11698.9952489618,1649.77433154345,4432.7435042908,1708.0623074825,6564.32089976809,4434.4075945018,7274.42144716026,2522.94691536006,7920.84960551518,5884.13559915821,6550.85284672422,4013.99471896204,2959.92086367559,2578.01426776935,9139.17977828648,11956.101034703,3803.74667484103,0,0
0,119.228107687027,728.616213642945,955.233027035382,3386.21315533349,1599.20318764489,3021.19696660076,668.530351789212,570.957124680163,380.638083120109,516.534246851148,525.123716240345,233.388318329042,2806.49452790673,3019.54650250939,4930.32822470101,577.636087864379,22.3823937932701,380.310714627038,380.310714627038,444.588581887945,69.6343561993167,123.770560597145,97.740402097804,109.95795236003,116.066727491142,329.873857080089,85.5228518355785,1189.26192041646,7458.15095325407,894.192011523215,838.483037861537,859.225444321041,503.872788771763,2048.86893762421,16014.2073386597,1234.39991585515,3880.32423408363,20183.7077965475,12547.0952430183,20323.6076891034,3409.9344124895,5783.05157286168,5458.08331288408,7575.33373832116,5025.96649961491,4059.71836024014,10648.9195655503,8765.27533945977,12529.275620373,3657.70591299024,4310.00120918123,2906.68583097251,162.141208300565,5075.26342975121,2830.70602590325,26245.8520564031,1141.12400245231,0,0
0,3484.11025796535,4504.17295706548,3277.6867405244,2139.8590695889,2817.10170065559,1764.24550950148,1660.21602114425,1603.07192698661,1815.35085795744,1700.97683895775,764.346742527613,1170.42830389252,1017.47519814452,1181.6937726325,1195.97400616006,443.43780482518,32.1389336304539,219.616046474768,787.40387394612,433.875604011127,80.3473340761347,218.773274692582,128.284277753368,73.305301573353,67.1965264422403,158.828153408932,97.740402097804,510.705635571881,1611.51087790997,1149.67544338699,4609.70661782476,644.667407822081,1158.16142802801,1842.43378018096,13516.3419335965,225.732108993632,2002.78724899897,5799.71338981641,9249.43602004155,7024.53015951396,1448.30733311713,6577.04631657684,6013.97003299039,6399.8241708238,3777.34625098848,2765.54886178458,2826.42526963138,4072.0453804465,9529.91392190643,3589.54990218918,6423.59841715368,18.4551481331588,55.3654443994765,2265.79173210654,15120.7810230203,47709.8932227181,0,0,0
0,523.278917070842,3258.90161011208,4614.31605938144,10631.0019733831,2612.22157697155,6413.88609421991,403.264564044967,2858.84788935745,5453.37253700925,2958.10311571719,256.727150161946,286.686593298776,927.465457783932,1199.42901307396,911.997936089077,822.693822109873,231.28546239122,107.12977876818,626.709205793851,5.35648893840898,5.35648893840898,486.326264844583,128.284277753368,97.740402097804,140.501828015593,171.045703671157,164.936928540044,935.888419308184,422.530291159322,668.187437182183,1153.12701951295,282.835994511895,1645.27961768235,4741.05995948169,1198.85213634842,488.717707295823,2102.36931160102,5215.13103862821,10183.4074942157,5734.43630772273,1107.99926505515,4831.50013836785,7550.68143672723,13914.6081950945,3497.13549710704,3913.52068926003,2912.50707642667,2885.30912941537,3728.26049481008,18981.4490080953,35501.2740828614,4410.78040382496,1836.2872392493,5898.17294798976,6850.02221456788,85427.9506141812,0,0,0
0,695.497294840993,4762.5005237207,10417.2811001215,11433.449124479,4160.20473369543,1769.93662404826,1052.85619115411,339.936579403919,907.675428978721,2327.34216652558,1872.94125459056,209.908361219862,676.422175977755,693.855737214295,2270.20248618821,1199.61155800983,652.397896196408,857.038230145437,1440.89552443202,53.5648893840898,342.815292058175,117.842756644998,657.762312350514,739.161790864643,413.954723330654,184.592876926517,107.702260276991,540.445721250295,3478.50518768372,6013.68693463965,730.198308996445,424.253991767842,1319.90130772218,1591.13602569534,856.467929902936,903.705017524022,1167.28564763519,1738.37701287607,16110.3791353539,4931.65340053922,3248.38991709441,6657.36550940352,10136.341489112,5412.48239690068,5733.05972626322,4943.57610443575,2930.32965214291,4162.47630861474,3559.00697802445,4100.71998319713,7803.01842995132,3414.20240463438,8184.85819705594,10887.0176564153,11569.1940557631,94452.3989555737,0,0,0
0,278.198917936397,885.721685465092,5390.33000990349,1616.27653128523,3346.37535350604,2794.33724246848,2857.00221935518,483.097855999596,907.675428978721,118.321477218223,2258.03197983348,97.8396308390387,118.548216408473,2252.41611176098,746.156420923915,624.121492268135,267.418653397505,380.310714627038,1317.69627884861,599.926761101806,203.546579659541,1333.76574566384,651.472566040436,653.638939029065,686.475009739578,584.577194774553,239.82654144597,553.10317366994,569.924578773038,638.708579659439,3529.34361786114,782.512918149576,13764.6850662456,787.946065895846,1746.46907004367,1688.17117856918,727.984597449906,3922.24256728612,2006.79911741444,1558.83458393594,1806.9130480591,26317.3920299535,4453.70249503,6208.11055554402,4363.04355321291,5024.1439343511,5801.62870686409,5265.2957248188,6269.07281005694,6588.41437743583,8288.61395953668,7068.32173499983,7437.424697663,3495.69245436624,25782.5458854876,48793.7313653617,0,0,0
0,536.526484591623,1263.88460227299,10773.2798370526,313.011300072844,1291.88300211883,301.629070979286,3285.03459988926,3528.22223199793,95.1595207800272,20.9202734838481,153.979839986657,302.48749953196,188.282461354633,899.571759805468,826.350802612,285.910404279257,110.463538627437,2715.73989177335,1328.40925672543,674.917606239532,321.389336304539,2303.29024351586,555.327221917522,733.817080751847,622.050091875486,914.338689262762,427.191026950635,843.225659005775,705.660334283116,7114.23094882206,1204.11217250583,1357.6127736571,2620.94688247689,948.778548134334,1675.61971999246,1255.14585767225,759.363243891713,1281.89201228132,405.054670704168,3300.23501127266,7869.83034868945,15332.0062611096,3101.35947850004,3683.47584749295,1457.73678957889,3205.56434614174,8566.05718782181,7480.26230989246,5789.09573190428,6137.62181480606,2680.52703004755,11934.0722353819,17596.9837449669,30899.6080771444,15483.0421815474,4911.24103713825,0,0,0
0,3808.59805564964,11602.3417406853,3602.78195578206,365.970527526028,762.609349268383,1091.34109891593,3359.86307984865,812.515908198694,1024.79483916952,13.9468489892321,17.4335612365401,17.4335612365401,261.503418548101,669.448751483139,6077.33944705787,3723.80868012496,384.402997890977,3337.0926086288,235.685513289995,514.222938087262,1135.5756549427,787.40387394612,1487.28564978231,52.462055941306,494.642241732314,1086.71401592705,726.974203758098,1371.50803389414,2540.17634853596,707.492580545841,1810.15036487613,659.950653861088,3422.31553359393,1391.57265524675,389.095215878398,87.8602100370577,1525.00221707179,4681.17468036816,1248.05692063663,1556.1565717289,15995.5258899394,10575.3863084418,11363.4985308448,4652.03921775007,3070.95415091927,18013.5795436008,11863.7165046839,8007.0167585282,4038.41301065032,4969.14100919863,4262.20942846636,6823.36010333101,7188.31266161498,18960.8655774037,13076.9985640491,7330.57159730488,0,0,0
0,15192.3536379979,30606.2064547658,8455.82331669179,1382.28805862731,508.70974213533,1715.19442535624,1010.15491289567,1134.5942862234,2042.26971520212,218.559278180828,27.8936979784641,62.7608204515443,481.166290128506,760.103269913147,4930.21111769353,3228.69554100722,1899.43095530919,1082.01076555861,224.972535413177,476.727515518399,364.241247811811,4842.26600032172,754.814430957066,127.407850143172,449.674765211194,989.284483464628,1566.36709881899,689.501306657165,5666.93308657877,913.844583205044,414.826125284113,754.229318698387,2903.78287698879,1174.53191040434,451.852508762011,0,457.334096593331,891.120275549169,2046.73212861752,20824.7453453179,7905.3765766223,10487.8781102588,4162.86579842829,4795.20821458829,12215.5821176893,6938.87755912118,5505.52891078577,4852.40792571876,3833.33734995323,19317.8228841391,2075.24401709218,4959.6057637553,7743.07411286702,9988.20177400078,14360.8234511036,16.1288704011108,0,0,0
0,9924.73044318343,21209.8381593057,3768.93168708496,1818.266809226,538.418812440709,3256.40929796669,2949.94514418084,1171.19410190803,1969.07008383287,131.434123646561,244.069857311561,101.114655171932,861.21792508508,2712.66212840564,4194.51483351154,5299.80261590818,2516.53843651265,3315.66665287516,669.561117301123,32.1389336304539,74.9908451377257,2362.21162183836,784.950426913323,2195.91177011467,2907.89681503239,914.338689262762,1222.78363722585,1562.20850023583,1264.42584111052,667.789017824998,235.696662093246,3884.28099129669,443.109724735302,960.860206178415,155.834376932977,0,287.404097139385,542.150097711732,1183.81422248138,1775.43372666434,3363.48425020377,11250.9886444008,7122.36498532502,6909.37889785792,11586.0594791422,13032.4469410189,6137.67241723113,10510.6724819601,7165.73727009204,6693.00061550504,2657.08813403391,3260.46178267053,7188.28863883484,4616.84559066432,27409.5245442516,0,0,0,0
0,4444.17735842804,10877.9719827911,3550.11862147363,175.894822001098,2572.61643434973,1237.07377014035,4121.13924608887,2547.34717164996,856.435687020245,507.545878592434,573.465785208619,441.514914550844,697.342449461603,5763.53534480015,4344.44346014579,3856.30374552266,3785.52063264579,1146.28863281952,257.111469043631,524.93591596408,257.111469043631,1044.51534298975,908.194723432589,284.79401796709,3604.89270110974,786.93083911959,693.334070602044,2004.56231154655,2336.48724103606,117.118591376604,9107.31902328302,10068.9614046235,782.512918149576,492.458117175409,1285.68624368718,269.856359399534,1657.42103327678,716.95645643258,4205.63733833964,2499.45811874377,3797.67167438292,3542.56755310786,2662.34827176868,12060.1352862083,22036.0728149082,1962.91985128165,2313.50165802368,11638.9388887721,66672.525699013,7150.65390399379,16776.5053718199,21897.7188598903,2682.35840403877,11585.1922666053,47311.3684161951,0,0,0,0
0,4046.96763121418,10380.0085808242,4688.79303272133,589.336236389361,490.765284234515,2690.83974020597,263.518672929306,322.078378024708,424.55786194166,6967.91182906815,591.72534429772,1355.82595156489,765.827039480726,2109.46090962135,6537.58546370253,13581.422732505,1951.6302133856,974.880986790434,21.4259557536359,310.676358427721,16.0694668152269,192.833601782723,708.856748332813,37.4728971009329,1446.45382809601,2188.41719069448,155.887787349909,343.920004432006,3724.16233370658,1134.26711163657,26548.8720181832,10040.6778051723,2177.83715774159,424.714913731041,636.947821584685,3177.25049530609,1682.53478600193,2052.76995321198,755.503713474188,1001.0424203533,2069.25305748319,6928.77214881571,8681.54250145407,2420.17088033355,3257.79900858794,3058.32019337124,2087.50364140902,30121.8262475962,41463.1748031878,1745.84648724853,7893.6851865095,8747.71339734614,56004.0932960889,15917.1056717963,6741.86782766433,0,0,0,0
