"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54"
0,11806.5041220227,33173.0659926395,35605.7526784361,3419.60943274915,6632.75481192777,37405.0116296876,4889.73537546602,4796.62647991429,1289.49112890332,2108.82467071652,1724.58966715377,10722.8373087281,8185.09914566243,38314.987251659,26492.8390657328,6081.32230822794,388.863076554148,42.8519115072718,198.190090721132,878.464185899073,593.377336848893,1266.58392201153,404.707288690075,1513.24801950083,16144.5876366224,1021.9337274551,1402.98350551918,383.239915563323,6415.3701020369,378.792838086313,1121.68985733462,928.509937460323,666.782304082245,1857.01987492065,500.617330727333,3492.47931028747,4585.3694038377,66309.6338917272,10148.7308219903,2612.84116130704,18621.8472137613,13804.917539523,30352.3566749972,8569.24439099952,25130.3934273543,34075.355308322,17428.6966547691,25514.5981463035,25450.1067616864,4096.73308188215,0,0,0
0,198.986024528472,19888.1158961903,23329.0527443095,504.022744475823,1314.58908767202,8374.0378286424,4984.89489624604,408.057810111611,366.384518845962,5116.28238055648,3703.67474952686,6793.88617508318,18175.2092382941,4932.58960214951,5330.0598695465,2705.54317068735,879.071459047397,875.223261974511,508.866449148853,171.407646029087,1316.97546387485,202.353644345038,846.887474481083,998.782257617111,2977.36460979708,1324.22653980707,2305.48638807161,6483.00259534032,3065.60587841674,645.734271228571,355.201788155962,1346.02782880154,1638.91351377225,1346.02782880154,2384.81489817048,2656.76977797204,13537.1877711293,34161.2535454066,16481.4538693933,18004.4766185092,12655.2991210485,13047.4169360722,20193.1986625377,22713.2951198638,13830.522063556,24678.7017686103,81099.8804439922,4999.63378167518,24391.9258899393,0,0,0,0
0,49.7917937622018,4433.78351140231,10927.8777456132,3794.01736226306,2611.67591297671,4018.59682920894,6492.80730245263,1297.81900905084,604.913389534704,9224.92919040423,1821.61418439428,6104.66861597295,8448.37865535533,2639.22302050015,2940.09596115075,4466.7693344312,3372.56073908396,614.803292602529,119.958321658845,35.3348066191553,726.974203758098,2548.15700286344,4661.62839935605,29441.7051061804,3627.34165112842,1394.2816245461,2330.61430510781,18060.6903697708,4510.4611079984,1889.36468875851,486.216711666576,990.826040645579,2561.19184091404,3138.72446829321,2320.73578174617,7749.22693622945,9443.71683385945,3910.68739688697,18933.778143797,14147.8750221481,17202.6427622813,8945.86065367841,5017.22429989379,50334.321525621,21768.1024712199,27376.7566837025,24330.9421277845,74243.6874152326,12949.9494614345,0,0,0,0
0,1440.5925366056,2601.00682267045,678.965476939202,985.125298099013,1912.89931996129,13761.9294519229,1793.39096854667,926.698492550986,714.897642177377,2907.70867924068,1965.96851598779,3498.87403719505,4578.78424639598,2864.48230118821,4265.89580134945,3350.0770008234,4241.9319518256,566.392162945478,314.772335647836,22.4837382605597,1041.74653940593,322.266915068023,1334.03513679321,3603.86304639742,2630.68868681595,427.174589615448,904.605013303301,1702.41637920274,892.041054785199,1162.16616292438,909.27518646555,130.863816689039,1321.10138752744,2754.60909870955,2690.56388770256,7074.41701747275,3474.71980987481,4498.0961922352,10237.4928284332,16461.1713170527,3992.7809761169,34797.9588043167,14317.5303687499,17329.9280928252,20629.4779556532,23588.063159213,11658.5450097851,13885.6691765445,0,0,0,0,0
0,17344.7341407314,16868.0289740728,8816.42632402627,993.433727430379,4089.60481772402,4985.17921331482,6702.65020969102,1813.53303136832,1464.16536330559,4523.10238992994,1292.31496855141,2708.36222132583,3030.01180368969,4765.15196945634,3717.0534232863,779.436259699404,741.963362598471,1176.64896896929,382.223550429515,1611.33457534011,11136.9450183972,28471.9072172888,375.68843238729,3352.97981991815,1057.65890955605,917.168971821402,483.712402946904,3844.57130653903,1790.36408882945,169.613439994369,584.224071091715,112.370461495562,380.128229430065,7797.33806308943,1288.14641727844,4664.33662385501,10657.8000531564,4844.80359440539,932.804541419255,27461.0523918283,20351.311571838,23574.5238841863,17640.8978057488,16772.429161834,28018.4549864184,12894.2807697703,46818.2290750659,21353.0681162049,0,0,0,0,0
1739.18808055658,12918.186164616,13876.8350162481,8895.00409875021,2039.42267990728,9947.52999425299,4849.93514562318,3082.46126074488,1947.49915674899,1873.13077851949,16493.1122524809,3189.54332663753,2564.00788973232,2867.01655880479,3482.87098641943,2937.67324383173,970.326286572513,779.436259699404,97.4295324624255,112.418691302799,213.504682892264,1742.24045924913,367.234391589142,3324.82579669809,2411.79250204639,3405.96587642042,691.017718495577,1714.98033772084,3027.91400286244,3461.37057173694,144.485522958166,125.639585181014,75.1319064059832,130.863816689039,1915.51158395542,14782.518966026,3106.09499005044,8537.72863277717,8253.99435548389,2008.41008603392,10357.5729048159,33068.1093275647,12825.5571484708,38385.4341921863,18645.0885067476,15520.0216467058,49077.8221755936,285485.832372048,10292.5701355232,0,0,0,0,0
5616.21808339636,16894.6385638225,6308.13170727673,898.062906198682,650.332456024802,29391.0810565069,4601.09096275967,3745.88364353227,3484.871347004,3452.67854010327,2186.98713299715,3285.77954769987,3237.6614371687,2029.31514392087,2342.10957641545,2249.53607537136,2180.83288288256,951.811586363695,67.4512147816792,681.825066070872,628.999687797353,1764.04402445509,1468.93756635657,6705.95963983629,4127.54878240624,3448.38083963717,3744.05963839422,678.453759977476,4749.17631984233,3511.62640580934,18.8459377771521,244.997191102977,0,0,851.838759813165,966.109812958833,8819.64764733386,2293.58756302787,7028.68214607633,5528.50335364816,26228.7675930145,72902.4367128507,20549.3755685126,18603.9314690005,31162.9072872373,52682.4890735978,49040.4211733836,175517.269125608,0,0,0,0,0,0
11019.500512473,22111.2054133846,6365.0945500474,7727.71719149877,6756.94021773293,12291.0763257521,6464.4611345938,2499.48119460845,2784.67779691313,3275.61810214926,3411.02170730904,7873.86188173149,1199.84201756611,2301.74266714332,13025.0915969033,2693.88888038299,785.566700922798,690.377083974793,239.82654144597,2134.75321400516,1122.78009530896,1628.05162789509,2022.54165431157,2788.26742919509,8562.38336996364,8282.93014133635,1903.43971549236,898.32303404425,2550.48357917458,4058.15860134675,12.5639585181014,12.5639585181014,0,114.271053145668,176.600718497851,4092.98135812667,3667.06197822009,6011.86521405971,12719.8025740651,9367.94848215752,13898.6873071364,14691.416807544,85420.7918052758,13315.1327712766,13494.8612521612,99281.3860120851,307592.602683017,277314.174305494,0,0,0,0,0,0
50559.7344581863,26532.3356593163,10624.9101720704,14698.6792317145,3061.80771863205,7224.14282003387,3067.39397517311,3400.11405583433,3718.2691970343,3959.71524878977,25609.3778895306,1400.38710018175,3612.02745126882,1694.09506910683,1370.08781545252,5822.8732156732,3721.45474197238,1529.19722660211,2365.45022553599,2312.46642190127,200.71869385008,6512.20651158036,6036.05526753755,8341.27260463847,7528.60926404449,9428.74197952972,6904.61864688122,1828.05596438375,6426.46478200887,584.224071091715,320.380942211586,56.5378133314563,62.819792590507,477.860767700068,2690.56388770256,10118.182342171,498.637322817462,6087.53064939652,6220.49637099578,11443.594101653,11440.4495747323,12913.7056117736,117682.266462932,30042.2644930264,10995.7603064889,56408.4801958792,698401.497179797,730244.525017744,0,0,0,0,0,0
14918.5374881565,21345.9087992663,30456.9778667177,14137.5754820422,14742.0267111699,6537.46041349233,3927.55967180913,3848.05351095121,3509.01595217955,2857.11161243977,4885.25844718575,5676.40051301208,6190.21799893475,3971.40319479142,4536.10155116036,2119.93317390964,2471.71247787718,5125.05093796528,7147.81570877228,111.510385472266,9645.64834335104,4146.07550628741,7891.25625195546,2811.79711214188,8166.85999386505,12945.1990292724,9448.0025845428,1551.64887698552,3505.34442655029,2248.94857474015,1438.57325032261,113.075626662913,144.485522958166,772.378602017965,2306.19761803076,5765.49404507691,675.238041315313,6108.30720451391,862.227037371862,10391.1301953937,18096.0363125783,8524.21625597264,15909.714826946,16510.7093760698,26832.7090513019,120796.587697644,509272.696947029,328045.515974568,0,0,0,0,0,0
12047.0245017913,18273.0152811228,19092.2228627579,8436.56296994675,14171.7902673636,10528.4888263483,8906.41808339963,7661.68789103565,4764.53542130801,4997.93327133831,2607.61735895912,4105.04322875083,8340.87244407242,4628.67505220445,8479.73269563855,7368.85068310948,2203.24932484932,1478.24528934711,2910.42106082615,1661.50474353677,4371.20711051284,6239.59791298188,3895.12289354191,2679.96263326514,8992.80018020384,2060.92720864038,7522.38431153737,4385.75229761985,2556.24138827977,1055.37251552052,2368.30618066211,829.221262194692,741.273552567983,1117.36744241437,31975.1183256698,2316.58589558946,7791.20816902285,290.87177164352,4726.66628920719,4814.81681875426,8310.5057419594,9349.33823137058,11701.0608197817,52713.4599348181,35283.4743878434,76390.1412847103,372820.665927591,22891.445578348,0,0,0,0,0,0
13035.5064345846,14465.6235581536,9218.36062133159,998.015980144163,6558.73074428257,14908.1675799318,6871.56494096711,5606.56981736499,5504.9699800248,4193.11309882006,2104.27394728035,2379.22820896825,2212.50667495373,6544.94652381709,61977.9589490176,7878.00493885197,6191.32265576114,15455.3394264561,7627.31036630302,3657.54064349034,3813.65518315151,29279.6907179337,25725.7716763652,6576.54638362892,631.158957646115,9287.0532339357,8694.53666145159,11309.3380574141,15296.2551270547,1746.39023401609,917.168971821402,1042.80855700242,986.27074367096,5321.36831269677,7469.17156470324,6014.81270648564,11427.1053145668,10055.8526768188,3106.09499005044,1019.32610110613,6069.16509384803,6655.3563219144,45974.7349694638,9148.50889617062,4580.93757592401,180129.483870653,203405.434816529,0,0,0,0,0,0,0
4078.65406754249,4553.07882065769,0,0,4088.41932908404,12027.9354932156,6973.28302765011,3658.86459158901,2022.34045700958,1975.46728811173,1981.12230898069,2061.13534775234,980.232422039695,1397.85986576574,8007.6078403137,7165.18898081249,12092.5379199062,5140.20044550782,4627.68099709906,43946.9948688551,13322.7632531756,9647.43225800035,4779.66644066332,4317.6968207367,593.121878151452,5751.23524239658,2682.09449730398,1715.06729580366,77.2052718930794,225.13566893677,235.856415076616,81.6657303676591,138.203543699115,5071.79865695415,5547.34021634427,6399.17897615743,4113.75791324406,6523.8383068618,0,2715.67689520681,9717.71948446976,26453.2103023764,42920.6492940333,4928.62822905005,7967.76890978808,72154.2097688012,52494.6852084598,0,0,0,0,0,0,0
0,0,0,0,0,23796.9737202095,9004.04648628845,3055.13565107295,1450.54676436872,905.244791259175,2303.58640566611,4022.57686548342,5692.85099648,1609.0147994621,3793.61077946936,1518.20541712306,2249.53607537136,3057.68815351368,5084.87357753535,2889.47116099879,10723.3540711602,7232.54051865315,5109.94894602081,4337.98620566804,3203.1027280855,5464.8543666358,5155.23433023027,2380.00564304585,246.577161216462,107.207461398462,450.271337873539,303.039688683004,527.686257760259,442.834700343492,831.06220469577,7126.35840526623,2368.52728338295,9806.53401541009,884.610541308437,1732.16147910488,5343.2777830015,44142.0516879348,21333.5315119437,1085.91052452627,270.813871642247,12767.5683477513,417.431968578422,0,0,0,0,0,0,0
0,0,0,0,0,388.345899332521,6481.51506797906,6354.29828266711,3493.35829758002,1981.02406179338,2479.85054986607,3076.08819125203,3925.14420784195,2512.37067204068,5916.12605809722,8705.89420992726,3799.32304199822,3090.6284443081,3683.15399993002,7136.94802729394,19964.2562323922,2736.83686571415,2392.38419410444,2900.84037334211,9276.32076663196,6269.04537802191,25493.9343205542,5639.11246955909,493.154322432924,214.414922796923,117.928207538308,1014.74655733399,1086.78241181577,0,0,664.849763756616,463.780095757216,3770.94475380706,17657.0580996899,18375.8738476473,13802.2468360194,5560.55805617405,6848.50599237598,631.899033831911,236.298378197647,3605.54154598208,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2248.59844441932,3026.57335264476,7865.07536251134,2268.6752162445,2676.65614773853,5435.35040128469,3069.12871570621,4934.26816198572,1707.60194737372,4118.40689495723,2084.64134751895,3527.76625051482,4878.63451662784,6390.56708503267,7862.00652390073,8383.70891591886,1111.33473503872,5108.55330601718,2793.93044739481,1423.39720978795,4331.18144049785,8437.22721205894,3773.70264122585,4781.45277837139,4213.25323295955,1438.02755082245,1775.82375976301,3519.99534206758,1896.49468991034,14566.9362470375,22104.6659621417,4985.51669306837,12236.5233872312,11313.9830544525,4492.59857750111,2667.88476950478,6014.73635267687,2036.41411323141,902.712905474158,1826.66611460653,0,0,0,0,0,0,0,0
0,0,0,0,0,0,582.226382930003,3101.86124698916,12608.2127062084,4155.89176781071,3589.55687505418,6019.94634713349,11016.8497890316,842.096541044107,1262.52926680725,3308.02242000659,9033.44583924878,6204.98879965734,5978.72158463023,3789.82628529591,6855.06362150259,1874.9508757646,15908.7890696678,3279.46104343598,1916.56814226778,3730.91931694795,3635.96705416655,6185.87052269124,15437.8744413785,15100.4320975659,4472.09169217883,10941.1556581395,15765.1680022328,23995.7242151556,29406.2788118403,32001.5760671816,18535.7366937831,27972.4787550378,20997.960300858,5613.60200378801,1886.8875482402,822.252733838503,5675.09670727592,6239.50918859406,2738.85917146132,2169.16601109526,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,722.763785706211,35.1343506940519,938.589082826816,376.439471721985,0,13.9189510916381,403.649581657506,6674.7671314926,23890.1855835388,3611.42092598353,6479.02615989457,2642.50311657332,2370.04247021363,5237.58206282527,5506.44101439227,4898.02798428086,6175.60845841841,6269.30734537373,3977.94365528469,1028.03791388063,3366.3142879117,7493.80155175247,7948.3490157875,7617.9083009391,4256.55299008815,6864.34452154142,1949.10153066048,23131.4088103913,11015.3262814021,20880.7671255407,29834.553962055,23778.4492931436,3670.22896766949,932.634032305773,932.743245507695,12824.7764529631,12872.4323379346,33751.835077908,13826.1567187521,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,11323.6152069457,5010.9688729094,8886.64011055026,2446.76214497529,3033.98505976936,2515.2714850346,9.78704857990117,6367.30238341678,3126.13559205456,5468.60776593741,3867.20860706477,1712.13420709255,3032.43670509925,2679.27606782871,4237.32124542963,5458.06662347886,13757.7589615773,12330.7711021632,16857.9889356634,74004.4553105961,25694.0033428472,35354.4301569721,25146.6531029818,12223.8961073102,121672.651299427,2682.69973464187,936.623930046142,4003.88054112392,13540.5504155132,12420.6667767113,16363.9956492184,4893.72446720123,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2955.68867113015,25387.6040162636,2290.16936769687,0,97.8704857990117,812.325032131797,0,851.808063230126,1541.77259444653,6260.78926474142,22419.5882242169,8245.50205206762,8407.34558408134,8777.7769897465,16031.0056889324,10030.6068468292,4404.96095675685,2765.9306872892,10825.8662893028,19352.2929784895,17308.2631617787,19542.1187229444,25665.3502458623,19935.0969718426,24061.4878575265,2988.99222403012,1553.85523150774,8222.48365310426,16865.05427463,17223.5592098084,29345.5682044131,1557.09414865494,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.722291479407,0,0,0,0,0,0,3458.34073671431,1056.24199840536,315.168983395147,264.060499601339,3006.88246320234,808.749245874114,4724.86495650641,341.340053892098,0,1728.19598334318,9573.30524679013,20672.1020395331,6858.89132875448,0,3266.14773460145,11566.8012967986,3364.21169470333,1050.90009290105,2651.64888700951,13822.663249415,3797.15341403223,25292.9745115317,19469.9722834582,10212.99019242,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.072322529205,519.602918570377,1473.62794938812,0,0,0,0,0,0,106.224812214947,911.0820432282,0,0,0,0,560.463220730427,7034.05444493542,6379.33322725862,7324.71905879689,3876.50234617012,9159.8258279423,18452.390211729,13012.1884131695,17980.3656584173,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.096660865941,264.060499601339,0,0,0,0,0,0,0,0,0,0,0,0,0,5090.79240983221,8871.9802314936,9497.41582659243,9870.43567317815,11874.0395600577,11111.4213022153,9327.48369298446,9240.44495151076,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3608.07787664391,4192.17788805783,58471.8507697137,21719.6411301054,11817.521238714,3741.8144498118,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8764.59866845651,12799.4408461063,28254.3764914891,18404.5089319831,7432.67033707752,15826.273567881,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672.26973257418,11925.9109457678,19221.902465649,9058.46312328866,10388.2669647499,14777.9831383618,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.646850565926,35383.5644257619,33139.4741885359,36181.3425386667,37549.1808018079,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.70821337896,31469.2478142538,7367.85329098102,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61275.8681342734,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15915.6357714185,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
